PersonnelNumber,YearsExperience,Skill Id,Index,Rating,Area,Area id
E3471,5,50,9,3,AppDev,1
E3471,1,52,10,2,AppDev,1
E3471,3,56,11,3,AppDev,1
E3471,1,130,12,3,AppDev,1
E3471,1,134,13,2,AppDev,1
E3471,1,142,14,2,AppDev,1
E3471,0.5,143,15,2,AppDev,1
E3471,5,145,16,3,AppDev,1
E3471,5,146,17,3,AppDev,1
E3471,5,156,18,3,AppDev,1
E3471,2,160,19,3,AppDev,1
E3471,2,169,20,3,AppDev,1
E3471,3,184,21,3,AppDev,1
E3471,5,189,22,3,AppDev,1
E3471,1,192,23,2,AppDev,1
E3471,4,193,24,3,AppDev,1
E3471,3,195,25,3,AppDev,1
E3471,2.5,248,26,3,AppDev,1
E3471,2,249,27,3,AppDev,1
E3471,1,254,28,3,AppDev,1
E3471,0.5,275,29,2,AppDev,1
E3471,0.5,374,30,2,AppDev,1
E3471,5,378,31,3,AppDev,1
E3471,1,413,32,2,AppDev,1
E3471,5,420,33,3,AppDev,1
E3471,2,423,34,3,AppDev,1
E3471,1,425,35,2,AppDev,1
E3471,5,446,36,3,AppDev,1
E3471,3,535,37,3,AppDev,1
E3471,1,537,38,3,AppDev,1
E3471,0.5,538,39,3,AppDev,1
E3471,0.5,600,40,2,AppDev,1
E3471,0.5,617,41,2,AppDev,1
E3471,1,711,42,2,AppDev,1
E3471,1,717,43,2,AppDev,1
E3472,4,5,1,3,AppDev,1
E3472,3,14,2,3,AppDev,1
E3472,2,18,3,2,AppDev,1
E3472,1,23,4,2,AppDev,1
E3472,12,25,5,3,AppDev,1
E3472,2,26,6,2,AppDev,1
E3472,4,28,7,3,AppDev,1
E3472,3,43,8,3,AppDev,1
E3472,7,47,9,2,AppDev,1
E3472,7,47,10,3,AppDev,1
E3472,15,50,11,3,AppDev,1
E3472,1,68,12,3,AppDev,1
E3472,5,78,13,2,AppDev,1
E3472,2,84,14,3,AppDev,1
E3472,5,124,15,3,AppDev,1
E3472,3,134,16,3,AppDev,1
E3472,3,136,17,3,AppDev,1
E3472,4,142,18,3,AppDev,1
E3472,6,143,19,4,AppDev,1
E3472,10,145,20,4,AppDev,1
E3472,14,146,21,4,AppDev,1
E3472,3,149,22,3,AppDev,1
E3472,4,150,23,3,AppDev,1
E3472,16,151,24,4,AppDev,1
E3472,2,152,25,3,AppDev,1
E3472,5,153,26,2,AppDev,1
E3472,12,156,27,4,AppDev,1
E3472,5,157,28,3,AppDev,1
E3472,2,165,29,3,AppDev,1
E3472,4,169,30,3,AppDev,1
E3472,2,172,31,3,AppDev,1
E3472,1,184,32,2,AppDev,1
E3472,4,188,33,3,AppDev,1
E3472,5,189,34,3,AppDev,1
E3472,2,199,35,3,AppDev,1
E3472,4,243,36,3,AppDev,1
E3472,4,245,37,3,AppDev,1
E3472,3,248,38,3,AppDev,1
E3472,2,249,39,3,AppDev,1
E3472,3,253,40,3,AppDev,1
E3472,8,254,41,3,AppDev,1
E3472,1,258,42,2,AppDev,1
E3472,1,374,43,1,AppDev,1
E3472,5,375,44,2,AppDev,1
E3472,4,378,45,3,AppDev,1
E3472,4,421,46,3,AppDev,1
E3472,4,422,47,3,AppDev,1
E3472,8,423,48,3,AppDev,1
E3472,3,425,49,3,AppDev,1
E3472,2,429,50,3,AppDev,1
E3472,3,431,51,3,AppDev,1
E3472,10,433,52,3,AppDev,1
E3472,13,446,53,3,AppDev,1
E3472,5,447,54,3,AppDev,1
E3472,1,480,55,2,AppDev,1
E3472,1,474,56,2,AppDev,1
E3472,10,535,57,3,AppDev,1
E3472,10,538,58,3,AppDev,1
E3472,3,571,59,3,AppDev,1
E3472,5,572,60,3,AppDev,1
E3472,3,581,61,3,AppDev,1
E3472,1,590,62,3,AppDev,1
E3472,3,657,63,3,AppDev,1
E3472,5,751,64,3,AppDev,1
E3472,7,752,65,3,AppDev,1
E3473,20,71,1,3,PM,2
E3473,20,196,2,3,PM,2
E3473,20,222,3,3,PM,2
E3473,15,224,4,3,PM,2
E3473,20,225,5,3,PM,2
E3473,25,240,6,3,PM,2
E3473,3,249,7,3,PM,2
E3473,1,254,8,3,PM,2
E3473,1,303,9,2,PM,2
E3473,11,341,10,3,PM,2
E3473,20,400,11,3,PM,2
E3473,15,424,12,3,PM,2
E3473,2,528,13,3,PM,2
E3473,1,567,14,2,PM,2
E3473,7,571,15,3,PM,2
E3473,5,572,16,3,PM,2
E3473,5,573,17,3,PM,2
E3473,4,581,18,3,PM,2
E3473,20,584,19,3,PM,2
E3473,1,591,20,2,PM,2
E3473,1,703,21,2,PM,2
E3473,15,727,22,3,PM,2
E3481,5,14,1,3,AppDev,1
E3481,5,18,2,3,AppDev,1
E3481,3,26,3,3,AppDev,1
E3481,5,28,4,3,AppDev,1
E3481,1,45,5,2,AppDev,1
E3481,10,47,6,3,AppDev,1
E3481,5,50,7,3,AppDev,1
E3481,2,134,8,2,AppDev,1
E3481,4,143,9,3,AppDev,1
E3481,4,145,10,2,AppDev,1
E3481,3,146,11,2,AppDev,1
E3481,4,169,12,2,AppDev,1
E3481,0.5,184,13,1,AppDev,1
E3481,3,189,14,3,AppDev,1
E3481,5,232,15,2,AppDev,1
E3481,1,271,16,1,AppDev,1
E3481,0.5,304,17,1,AppDev,1
E3481,5,378,18,2,AppDev,1
E3481,5,390,19,2,AppDev,1
E3481,10,422,20,2,AppDev,1
E3481,10,425,21,3,AppDev,1
E3481,5,431,22,2,AppDev,1
E3481,3,432,23,3,AppDev,1
E3481,10,433,24,3,AppDev,1
E3481,5,442,25,2,AppDev,1
E3481,20,446,26,3,AppDev,1
E3481,10,447,27,3,AppDev,1
E3481,2,478,28,2,AppDev,1
E3481,2,479,29,2,AppDev,1
E3481,2,497,30,2,AppDev,1
E3481,3,535,31,3,AppDev,1
E3481,5,538,32,3,AppDev,1
E3481,5,572,33,2,AppDev,1
E3481,2,581,34,2,AppDev,1
E3481,10,711,35,3,AppDev,1
E3481,5,717,36,2,AppDev,1
E3484,1,14,1,3,AppDev,1
E3484,3,17,2,3,AppDev,1
E3484,0.5,18,3,2,AppDev,1
E3484,2,21,4,2,AppDev,1
E3484,0.5,23,5,2,AppDev,1
E3484,5,25,6,3,AppDev,1
E3484,5,26,7,3,AppDev,1
E3484,3,28,8,3,AppDev,1
E3484,5,29,9,3,AppDev,1
E3484,0.1,40,10,1,AppDev,1
E3484,2,45,11,2,AppDev,1
E3484,12,47,12,3,AppDev,1
E3484,0.1,49,13,1,AppDev,1
E3484,12,50,14,3,AppDev,1
E3484,2,63,15,2,AppDev,1
E3484,2,91,16,2,AppDev,1
E3484,3,118,17,3,AppDev,1
E3484,5,124,18,3,AppDev,1
E3484,1,127,19,3,AppDev,1
E3484,2,131,20,2,AppDev,1
E3484,0.8,134,21,2,AppDev,1
E3484,0,143,22,1,AppDev,1
E3484,2,145,23,3,AppDev,1
E3484,10,146,24,3,AppDev,1
E3484,2,149,25,2,AppDev,1
E3484,12,151,26,4,AppDev,1
E3484,10,154,27,3,AppDev,1
E3484,4,156,28,3,AppDev,1
E3484,2,162,29,2,AppDev,1
E3484,1.5,165,30,2,AppDev,1
E3484,0.5,169,31,3,AppDev,1
E3484,0.5,189,32,2,AppDev,1
E3484,5,191,33,3,AppDev,1
E3484,5,192,34,3,AppDev,1
E3484,3,193,35,3,AppDev,1
E3484,4,195,36,3,AppDev,1
E3484,10,196,37,3,AppDev,1
E3484,4,222,38,3,AppDev,1
E3484,4,232,39,3,AppDev,1
E3484,1.5,248,40,3,AppDev,1
E3484,1.5,249,41,3,AppDev,1
E3484,4,254,42,3,AppDev,1
E3484,5,378,43,3,AppDev,1
E3484,5,423,44,3,AppDev,1
E3484,0.5,433,45,2,AppDev,1
E3484,5,433,46,3,AppDev,1
E3484,12,446,47,4,AppDev,1
E3484,4,447,48,3,AppDev,1
E3484,2,478,49,2,AppDev,1
E3484,1,471,50,2,AppDev,1
E3484,2,545,51,2,AppDev,1
E3484,3,572,52,3,AppDev,1
E3484,2,573,53,3,AppDev,1
E3484,0,581,54,1,AppDev,1
E3484,0.5,617,55,2,AppDev,1
E3484,1,672,56,2,AppDev,1
E3484,3,747,57,3,AppDev,1
E3487,10,14,1,3,AppDev,1
E3487,10,17,2,3,AppDev,1
E3487,1,18,3,3,AppDev,1
E3487,1,21,4,3,AppDev,1
E3487,1,23,5,3,AppDev,1
E3487,1,26,6,2,AppDev,1
E3487,1,28,7,3,AppDev,1
E3487,2,29,8,3,AppDev,1
E3487,6,47,9,3,AppDev,1
E3487,2,50,10,3,AppDev,1
E3487,1,142,11,2,AppDev,1
E3487,1,143,12,2,AppDev,1
E3487,1,145,13,3,AppDev,1
E3487,1,146,14,3,AppDev,1
E3487,1,156,15,3,AppDev,1
E3487,0.5,165,16,1,AppDev,1
E3487,1,184,17,2,AppDev,1
E3487,1,190,18,2,AppDev,1
E3487,0.5,270,19,2,AppDev,1
E3487,0.5,271,20,1,AppDev,1
E3487,0.5,275,21,1,AppDev,1
E3487,10,446,22,3,AppDev,1
E3487,1,480,23,2,AppDev,1
E3487,2,535,24,3,AppDev,1
E3487,3,572,25,3,AppDev,1
E3487,10,711,26,3,AppDev,1
E3487,1,717,27,3,AppDev,1
E3487,8,728,28,3,AppDev,1
E3492,1.8,218,1,3,QA,4
E3492,1,600,2,3,QA,4
E3492,1,603,3,3,QA,4
E3492,1.8,603,4,3,QA,4
E3492,1,607,5,3,QA,4
E3492,1,608,6,2,QA,4
E3492,1,609,7,3,QA,4
E3492,0.1,617,8,1,QA,4
E3492,0.2,618,9,1,QA,4
E3492,0.1,621,10,2,QA,4
E3492,1,621,11,3,QA,4
E3492,1,625,12,3,QA,4
E3492,3,625,13,3,QA,4
E3492,0.2,661,14,1,QA,4
E3492,0.5,662,15,2,QA,4
E3492,0.5,662,16,3,QA,4
E3492,0.2,671,17,1,QA,4
E3492,0.6,684,18,2,QA,4
E3492,1,684,19,2,QA,4
E3498,3,47,1,2,QA,4
E3498,0.8,49,2,1,QA,4
E3498,2,168,3,4,QA,4
E3498,1,253,4,3,QA,4
E3498,1,375,5,2,QA,4
E3498,3,378,6,3,QA,4
E3498,1.5,433,7,3,QA,4
E3498,2,443,8,4,QA,4
E3498,2,450,9,4,QA,4
E3498,2,531,10,3,QA,4
E3498,0.3,535,11,2,QA,4
E3498,3,572,12,3,QA,4
E3498,1,576,13,3,QA,4
E3498,0,581,14,1,QA,4
E3498,7,600,15,5,QA,4
E3498,5,601,16,3,QA,4
E3498,7,603,17,3,QA,4
E3498,7,604,18,4,QA,4
E3498,2,605,19,2,QA,4
E3498,4,607,20,3,QA,4
E3498,5,609,21,3,QA,4
E3498,6,610,22,3,QA,4
E3498,3,611,23,3,QA,4
E3498,1,613,24,2,QA,4
E3498,4,618,25,3,QA,4
E3498,1,619,26,2,QA,4
E3498,2,620,27,2,QA,4
E3498,1,653,28,1,QA,4
E3498,0,661,29,3,QA,4
E3498,1,661,30,3,QA,4
E3498,1,662,31,3,QA,4
E3498,3,671,32,4,QA,4
E3498,3,679,33,3,QA,4
E3498,1,748,34,2,QA,4
E3502,5,14,1,3,AppDev,1
E3502,10,17,2,3,AppDev,1
E3502,2,18,3,2,AppDev,1
E3502,2,21,4,2,AppDev,1
E3502,2,23,5,3,AppDev,1
E3502,4,26,6,2,AppDev,1
E3502,7,28,7,4,AppDev,1
E3502,10,29,8,3,AppDev,1
E3502,5,38,9,3,AppDev,1
E3502,5,45,10,3,AppDev,1
E3502,16,47,11,4,AppDev,1
E3502,10,50,12,2,AppDev,1
E3502,9,127,13,4,AppDev,1
E3502,2,130,14,3,AppDev,1
E3502,2,142,15,3,AppDev,1
E3502,1,143,16,2,AppDev,1
E3502,1,148,17,2,AppDev,1
E3502,1,169,18,3,AppDev,1
E3502,6,174,19,3,AppDev,1
E3502,10,192,20,3,AppDev,1
E3502,15,193,21,3,AppDev,1
E3502,10,196,22,3,AppDev,1
E3502,2,230,23,2,AppDev,1
E3502,10,236,24,3,AppDev,1
E3502,3,247,25,2,AppDev,1
E3502,2,248,26,2,AppDev,1
E3502,1,253,27,2,AppDev,1
E3502,5,254,28,3,AppDev,1
E3502,4,339,29,3,AppDev,1
E3502,2,374,30,3,AppDev,1
E3502,2,376,31,2,AppDev,1
E3502,10,378,32,3,AppDev,1
E3502,17,420,33,3,AppDev,1
E3502,1,427,34,3,AppDev,1
E3502,2,429,35,3,AppDev,1
E3502,5,431,36,3,AppDev,1
E3502,6,432,37,3,AppDev,1
E3502,6,442,38,2,AppDev,1
E3502,19,446,39,3,AppDev,1
E3502,7,447,40,3,AppDev,1
E3502,3,448,41,3,AppDev,1
E3502,3,454,42,3,AppDev,1
E3502,1,462,43,3,AppDev,1
E3502,1,463,44,3,AppDev,1
E3502,1,465,45,2,AppDev,1
E3502,2,466,46,3,AppDev,1
E3502,4,471,47,3,AppDev,1
E3502,2,474,48,3,AppDev,1
E3502,3,475,49,2,AppDev,1
E3502,1,491,50,4,AppDev,1
E3502,1,509,51,4,AppDev,1
E3502,4,535,52,3,AppDev,1
E3502,5,538,53,3,AppDev,1
E3502,1,571,54,2,AppDev,1
E3502,4,572,55,3,AppDev,1
E3502,2,581,56,3,AppDev,1
E3502,2,584,57,2,AppDev,1
E3503,10,18,1,3,AppDev,1
E3503,5,26,2,2,AppDev,1
E3503,5,28,3,3,AppDev,1
E3503,8,47,4,3,AppDev,1
E3503,10,50,5,3,AppDev,1
E3503,2,142,6,2,AppDev,1
E3503,5,143,7,3,AppDev,1
E3503,5,156,8,3,AppDev,1
E3503,3,169,9,2,AppDev,1
E3503,2,184,10,3,AppDev,1
E3503,1,257,11,2,AppDev,1
E3503,2,264,12,2,AppDev,1
E3503,3,265,13,2,AppDev,1
E3503,1,267,14,1,AppDev,1
E3503,2,268,15,2,AppDev,1
E3503,3,269,16,2,AppDev,1
E3503,1,270,17,2,AppDev,1
E3503,3,271,18,2,AppDev,1
E3503,1,274,19,1,AppDev,1
E3503,1,282,20,1,AppDev,1
E3503,3,352,21,2,AppDev,1
E3503,18,378,22,3,AppDev,1
E3503,2,423,23,3,AppDev,1
E3503,1,427,24,3,AppDev,1
E3503,2,432,25,3,AppDev,1
E3503,5,433,26,3,AppDev,1
E3503,15,446,27,3,AppDev,1
E3503,2,496,28,3,AppDev,1
E3503,2,535,29,2,AppDev,1
E3503,10,711,30,3,AppDev,1
E3503,5,714,31,3,AppDev,1
E3503,5,717,32,3,AppDev,1
E3511,2,47,1,3,QA,4
E3511,1,49,2,3,QA,4
E3511,1,50,3,3,QA,4
E3511,2,183,4,3,QA,4
E3511,2,378,5,3,QA,4
E3511,1,423,6,2,QA,4
E3511,2.5,443,7,3,QA,4
E3511,0.5,450,8,3,QA,4
E3511,1,455,9,3,QA,4
E3511,1,496,10,2,QA,4
E3511,1,530,11,2,QA,4
E3511,2,531,12,3,QA,4
E3511,2,532,13,3,QA,4
E3511,2,535,14,2,QA,4
E3511,1,600,15,2,QA,4
E3511,1,607,16,2,QA,4
E3511,2,607,17,3,QA,4
E3511,2,609,18,3,QA,4
E3511,1,614,19,3,QA,4
E3511,1,617,20,2,QA,4
E3511,2,618,21,3,QA,4
E3511,1,620,22,2,QA,4
E3511,1,622,23,2,QA,4
E3511,1,625,24,2,QA,4
E3511,0,648,25,3,QA,4
E3511,0.5,657,26,3,QA,4
E3511,2,661,27,3,QA,4
E3511,1,662,28,3,QA,4
E3511,0.5,665,29,3,QA,4
E3511,2,671,30,3,QA,4
E3511,0,680,31,3,QA,4
E3519,3.5,2,1,4,AppDev,1
E3519,3.5,3,2,4,AppDev,1
E3519,1.5,4,3,3,AppDev,1
E3519,2,6,4,3,AppDev,1
E3519,1,9,5,3,AppDev,1
E3519,3,16,6,4,AppDev,1
E3519,1,29,7,3,AppDev,1
E3519,3,36,8,4,AppDev,1
E3519,1.5,37,9,4,AppDev,1
E3519,1,38,10,3,AppDev,1
E3519,1,46,11,3,AppDev,1
E3519,5.5,47,12,4,AppDev,1
E3519,2,49,13,3,AppDev,1
E3519,2,127,14,3,AppDev,1
E3519,1,128,15,3,AppDev,1
E3519,1,130,16,3,AppDev,1
E3519,0.5,176,17,3,AppDev,1
E3519,1,184,18,3,AppDev,1
E3519,0,303,19,1,AppDev,1
E3519,2,455,20,2,AppDev,1
E3519,4,490,21,4,AppDev,1
E3519,4,492,22,4,AppDev,1
E3519,3,493,23,4,AppDev,1
E3519,6,535,24,4,AppDev,1
E3519,1.5,537,25,3,AppDev,1
E3519,2,538,26,3,AppDev,1
E3520,1,2,1,1,AppDev,1
E3520,1,3,2,1,AppDev,1
E3520,1,16,3,3,AppDev,1
E3520,3,17,4,3,AppDev,1
E3520,6,18,5,3,AppDev,1
E3520,1,23,6,3,AppDev,1
E3520,6,26,7,3,AppDev,1
E3520,7,28,8,3,AppDev,1
E3520,10,29,9,3,AppDev,1
E3520,0.5,39,10,1,AppDev,1
E3520,1,42,11,2,AppDev,1
E3520,1,45,12,2,AppDev,1
E3520,11,47,13,3,AppDev,1
E3520,10,50,14,3,AppDev,1
E3520,3,127,15,2,AppDev,1
E3520,1,134,16,1,AppDev,1
E3520,1,143,17,2,AppDev,1
E3520,1,145,18,2,AppDev,1
E3520,15,146,19,3,AppDev,1
E3520,20,151,20,3,AppDev,1
E3520,6,156,21,3,AppDev,1
E3520,0.5,159,22,1,AppDev,1
E3520,6,183,23,3,AppDev,1
E3520,1,184,24,3,AppDev,1
E3520,3,189,25,3,AppDev,1
E3520,11,193,26,3,AppDev,1
E3520,3,248,27,3,AppDev,1
E3520,2,249,28,3,AppDev,1
E3520,4,254,29,3,AppDev,1
E3520,2,271,30,2,AppDev,1
E3520,1,304,31,2,AppDev,1
E3520,1,338,32,3,AppDev,1
E3520,3,339,33,3,AppDev,1
E3520,1,340,34,2,AppDev,1
E3520,1,352,35,2,AppDev,1
E3520,2,374,36,3,AppDev,1
E3520,10,378,37,3,AppDev,1
E3520,10,420,38,3,AppDev,1
E3520,12,446,39,3,AppDev,1
E3520,9,447,40,3,AppDev,1
E3520,1,480,41,2,AppDev,1
E3520,1,490,42,3,AppDev,1
E3520,1,492,43,3,AppDev,1
E3520,1,535,44,2,AppDev,1
E3520,1,571,45,2,AppDev,1
E3520,2,572,46,3,AppDev,1
E3520,1,683,47,2,AppDev,1
E3536,1,1,1,4,AppDev,1
E3536,1,2,2,1,AppDev,1
E3536,10,5,3,4,AppDev,1
E3536,2,13,4,3,AppDev,1
E3536,3,13,5,3,AppDev,1
E3536,10,14,6,4,AppDev,1
E3536,8,15,7,4,AppDev,1
E3536,1,16,8,3,AppDev,1
E3536,5,17,9,3,AppDev,1
E3536,10,17,10,3,AppDev,1
E3536,10,18,11,4,AppDev,1
E3536,4,23,12,4,AppDev,1
E3536,20,24,13,4,AppDev,1
E3536,10,25,14,4,AppDev,1
E3536,15,25,15,4,AppDev,1
E3536,3,26,16,3,AppDev,1
E3536,10,26,17,4,AppDev,1
E3536,1,27,18,3,AppDev,1
E3536,10,28,19,4,AppDev,1
E3536,15,28,20,4,AppDev,1
E3536,10,29,21,4,AppDev,1
E3536,10,45,22,4,AppDev,1
E3536,15,46,23,3,AppDev,1
E3536,20,47,24,4,AppDev,1
E3536,15,50,25,4,AppDev,1
E3536,3,56,26,3,AppDev,1
E3536,10,56,27,3,AppDev,1
E3536,1,132,28,3,AppDev,1
E3536,20,133,29,4,AppDev,1
E3536,5,134,30,4,AppDev,1
E3536,4,142,31,4,AppDev,1
E3536,8,143,32,4,AppDev,1
E3536,10,143,33,4,AppDev,1
E3536,8,145,34,4,AppDev,1
E3536,15,146,35,5,AppDev,1
E3536,20,146,36,5,AppDev,1
E3536,20,151,37,4,AppDev,1
E3536,5,152,38,3,AppDev,1
E3536,10,156,39,3,AppDev,1
E3536,5,157,40,3,AppDev,1
E3536,3,158,41,3,AppDev,1
E3536,10,160,42,4,AppDev,1
E3536,4,161,43,4,AppDev,1
E3536,5,163,44,4,AppDev,1
E3536,1,165,45,2,AppDev,1
E3536,8,166,46,4,AppDev,1
E3536,10,167,47,4,AppDev,1
E3536,10,169,48,4,AppDev,1
E3536,1,171,49,3,AppDev,1
E3536,5,172,50,3,AppDev,1
E3536,3,174,51,3,AppDev,1
E3536,3,174,52,4,AppDev,1
E3536,1,176,53,3,AppDev,1
E3536,1,178,54,3,AppDev,1
E3536,1,180,55,3,AppDev,1
E3536,3,180,56,3,AppDev,1
E3536,10,183,57,3,AppDev,1
E3536,4,184,58,3,AppDev,1
E3536,5,189,59,3,AppDev,1
E3536,20,191,60,4,AppDev,1
E3536,20,192,61,4,AppDev,1
E3536,20,193,62,4,AppDev,1
E3536,20,194,63,4,AppDev,1
E3536,20,199,64,4,AppDev,1
E3536,10,221,65,3,AppDev,1
E3536,15,232,66,3,AppDev,1
E3536,10,245,67,3,AppDev,1
E3536,5,248,68,3,AppDev,1
E3536,5,249,69,3,AppDev,1
E3536,3,252,70,2,AppDev,1
E3536,3,253,71,3,AppDev,1
E3536,3,254,72,3,AppDev,1
E3536,3,255,73,3,AppDev,1
E3536,3,262,74,3,AppDev,1
E3536,1,266,75,3,AppDev,1
E3536,2,270,76,3,AppDev,1
E3536,3,271,77,4,AppDev,1
E3536,3,276,78,3,AppDev,1
E3536,3,281,79,3,AppDev,1
E3536,2,291,80,3,AppDev,1
E3536,3,352,81,3,AppDev,1
E3536,3,356,82,3,AppDev,1
E3536,3,374,83,3,AppDev,1
E3536,20,378,84,4,AppDev,1
E3536,20,382,85,3,AppDev,1
E3536,20,383,86,3,AppDev,1
E3536,20,386,87,3,AppDev,1
E3536,20,389,88,3,AppDev,1
E3536,10,391,89,3,AppDev,1
E3536,20,420,90,4,AppDev,1
E3536,20,421,91,4,AppDev,1
E3536,20,422,92,3,AppDev,1
E3536,10,433,93,3,AppDev,1
E3536,15,442,94,3,AppDev,1
E3536,30,446,95,4,AppDev,1
E3536,4,478,96,3,AppDev,1
E3536,3,479,97,3,AppDev,1
E3536,1,480,98,2,AppDev,1
E3536,2,472,99,3,AppDev,1
E3536,3,475,100,3,AppDev,1
E3536,2,491,101,3,AppDev,1
E3536,1,498,102,2,AppDev,1
E3536,5,535,103,3,AppDev,1
E3536,10,535,104,3,AppDev,1
E3536,5,538,105,3,AppDev,1
E3536,1,601,106,2,AppDev,1
E3536,5,603,107,2,AppDev,1
E3536,5,617,108,3,AppDev,1
E3536,4,657,109,3,AppDev,1
E3536,10,685,110,3,AppDev,1
E3536,5,687,111,3,AppDev,1
E3536,30,711,112,4,AppDev,1
E3536,3,714,113,3,AppDev,1
E3536,5,716,114,3,AppDev,1
E3536,4,717,115,3,AppDev,1
E3536,10,722,116,3,AppDev,1
E3536,10,723,117,3,AppDev,1
E3536,10,724,118,3,AppDev,1
E3536,20,732,119,3,AppDev,1
E3536,4,741,120,3,AppDev,1
E3536,8,742,121,3,AppDev,1
E3536,5,751,122,3,AppDev,1
E3536,1,755,123,3,AppDev,1
E3550,2,11,1,3,BA,3
E3550,5,17,2,2,BA,3
E3550,2,47,3,2,BA,3
E3550,5,50,4,2,BA,3
E3550,3,56,5,2,BA,3
E3550,10,151,6,3,BA,3
E3550,5,168,7,2,BA,3
E3550,8,191,8,3,BA,3
E3550,7,193,9,3,BA,3
E3550,5,195,10,3,BA,3
E3550,10,196,11,3,BA,3
E3550,8,197,12,3,BA,3
E3550,8,199,13,3,BA,3
E3550,10,201,14,3,BA,3
E3550,5,202,15,3,BA,3
E3550,15,206,16,3,BA,3
E3550,8,209,17,3,BA,3
E3550,5,210,18,2,BA,3
E3550,17,218,19,3,BA,3
E3550,12,219,20,3,BA,3
E3550,5,222,21,2,BA,3
E3550,5,225,22,3,BA,3
E3550,5,226,23,3,BA,3
E3550,10,229,24,3,BA,3
E3550,12,231,25,3,BA,3
E3550,17,233,26,3,BA,3
E3550,10,235,27,3,BA,3
E3550,12,240,28,3,BA,3
E3550,5,242,29,3,BA,3
E3550,10,243,30,3,BA,3
E3550,10,245,31,3,BA,3
E3550,12,246,32,3,BA,3
E3550,3,247,33,2,BA,3
E3550,8,249,34,3,BA,3
E3550,8,252,35,3,BA,3
E3550,8,253,36,3,BA,3
E3550,8,254,37,3,BA,3
E3550,1,257,38,1,BA,3
E3550,1,260,39,1,BA,3
E3550,5,337,40,3,BA,3
E3550,12,378,41,3,BA,3
E3550,5,430,42,3,BA,3
E3550,15,433,43,3,BA,3
E3550,5,443,44,2,BA,3
E3550,15,450,45,3,BA,3
E3550,5,452,46,3,BA,3
E3550,8,455,47,3,BA,3
E3550,8,457,48,3,BA,3
E3550,8,460,49,3,BA,3
E3550,2.5,531,50,1,BA,3
E3550,2,546,51,1,BA,3
E3550,8,572,52,3,BA,3
E3550,5,575,53,3,BA,3
E3550,5,576,54,3,BA,3
E3550,12,584,55,3,BA,3
E3550,18,593,56,3,BA,3
E3550,15,594,57,3,BA,3
E3550,12,595,58,3,BA,3
E3550,12,596,59,3,BA,3
E3550,12,598,60,3,BA,3
E3550,8,600,61,3,BA,3
E3550,8,603,62,3,BA,3
E3550,8,607,63,3,BA,3
E3550,8,608,64,3,BA,3
E3550,8,609,65,3,BA,3
E3550,8,610,66,3,BA,3
E3550,2,618,67,2,BA,3
E3550,15,623,68,3,BA,3
E3550,8,625,69,3,BA,3
E3550,8,650,70,3,BA,3
E3550,1,661,71,2,BA,3
E3550,8,662,72,3,BA,3
E3550,12,712,73,3,BA,3
E3550,12,721,74,3,BA,3
E3550,12,728,75,3,BA,3
E3550,8,729,76,3,BA,3
E3550,10,730,77,3,BA,3
E3550,12,731,78,3,BA,3
E3550,5,745,79,3,BA,3
E3550,12,748,80,3,BA,3
E3550,5,750,81,3,BA,3
E3550,8,751,82,3,BA,3
E3550,8,752,83,3,BA,3
E3567,2,191,1,2,QA,4
E3567,2,192,2,2,QA,4
E3567,2,378,3,3,QA,4
E3567,0.5,479,4,1,QA,4
E3567,1,531,5,2,QA,4
E3567,2,535,6,3,QA,4
E3567,0.5,538,7,1,QA,4
E3567,0.8,600,8,3,QA,4
E3567,0.8,603,9,2,QA,4
E3567,0.8,607,10,3,QA,4
E3567,0.8,609,11,3,QA,4
E3567,0.3,615,12,2,QA,4
E3567,0.5,618,13,2,QA,4
E3567,0.5,621,14,2,QA,4
E3570,3,47,1,3,QA,4
E3570,1,49,2,2,QA,4
E3570,2,50,3,2,QA,4
E3570,2,128,4,2,QA,4
E3570,3,168,5,3,QA,4
E3570,3,378,6,3,QA,4
E3570,3,443,7,3,QA,4
E3570,3,450,8,3,QA,4
E3570,1,483,9,2,QA,4
E3570,1,471,10,2,QA,4
E3570,1,497,11,2,QA,4
E3570,3,531,12,3,QA,4
E3570,3,535,13,3,QA,4
E3570,3,600,14,3,QA,4
E3570,3,603,15,3,QA,4
E3570,3,607,16,3,QA,4
E3570,3,608,17,2,QA,4
E3570,3,609,18,2,QA,4
E3570,1,613,19,3,QA,4
E3570,1,614,20,2,QA,4
E3570,1,615,21,1,QA,4
E3570,3,617,22,3,QA,4
E3570,3,618,23,3,QA,4
E3570,1,621,24,3,QA,4
E3570,3,623,25,3,QA,4
E3570,3,625,26,3,QA,4
E3570,1,648,27,2,QA,4
E3570,3,661,28,3,QA,4
E3570,3,662,29,3,QA,4
E3570,3,671,30,3,QA,4
E3570,1,673,31,3,QA,4
E3570,1,680,32,2,QA,4
E3574,5,191,1,3,BA,3
E3574,5,195,2,3,BA,3
E3574,21,196,3,3,BA,3
E3574,8,197,4,3,BA,3
E3574,5,199,5,3,BA,3
E3574,5,201,6,3,BA,3
E3574,19,218,7,3,BA,3
E3574,3,219,8,3,BA,3
E3574,10,220,9,5,BA,3
E3574,8,221,10,3,BA,3
E3574,5,222,11,3,BA,3
E3574,8,223,12,3,BA,3
E3574,5,224,13,3,BA,3
