PersonnelNumber,YearsExperience,Skill Id,Skill Level
E3511,2,607,3
E3511,2,609,3
E3511,1,614,3
E3511,1,617,2
E3511,2,618,3
E3511,1,620,2
E3511,1,622,2
E3511,1,625,2
E3511,0,648,3
E3511,0.5,657,3
E3511,2,661,3
E3511,1,662,3
E3511,0.5,665,3
E3511,2,671,3
E3511,0,680,3
E3514,,0,
E3515,,0,
E3517,,0,
E3518,,0,
E3519,3.5,2,4
E3519,3.5,3,4
E3519,1.5,4,3
E3519,2,6,3
E3519,1,9,3
E3519,3,16,4
E3519,1,29,3
E3519,3,36,4
E3519,1.5,37,4
E3519,1,38,3
E3519,1,46,3
E3519,5.5,47,4
E3519,2,49,3
E3519,2,127,3
E3519,1,128,3
E3519,1,130,3
E3519,0.5,176,3
E3519,1,184,3
E3519,0,303,1
E3519,2,455,2
E3519,4,490,4
E3519,4,492,4
E3519,3,493,4
E3519,6,535,4
E3519,1.5,537,3
E3519,2,538,3
E3520,1,2,1
E3520,1,3,1
E3520,1,16,3
E3520,3,17,3
E3520,6,18,3
E3520,1,23,3
E3520,6,26,3
E3520,7,28,3
E3520,10,29,3
E3520,0.5,39,1
E3520,1,42,2
E3520,1,45,2
E3520,11,47,3
E3520,10,50,3
E3520,3,127,2
E3520,1,134,1
E3520,1,143,2
E3520,1,145,2
E3520,15,146,3
E3520,20,151,3
E3520,6,156,3
E3520,0.5,159,1
E3520,6,183,3
E3520,1,184,3
E3520,3,189,3
E3520,11,193,3
E3520,3,248,3
E3520,2,249,3
E3520,4,254,3
E3520,2,271,2
E3520,1,304,2
E3520,1,338,3
E3520,3,339,3
E3520,1,340,2
E3520,1,352,2
E3520,2,374,3
E3520,10,378,3
E3520,10,420,3
E3520,12,446,3
E3520,9,447,3
E3520,1,480,2
E3520,1,490,3
E3520,1,492,3
E3520,1,535,2
E3520,1,571,2
E3520,2,572,3
E3520,1,683,2
E3521,,0,
E3522,,0,
E3523,,0,
E3524,,0,
E3529,,0,
E3531,,0,
E3532,,0,
E3533,,0,
E3534,,0,
E3535,,0,
E3536,1,1,4
E3536,1,2,1
E3536,10,5,4
E3536,2,13,3
E3536,3,13,3
E3536,10,14,4
E3536,8,15,4
E3536,1,16,3
E3536,5,17,3
E3536,10,17,3
E3536,10,18,4
E3536,4,23,4
E3536,20,24,4
E3536,10,25,4
E3536,15,25,4
E3536,3,26,3
E3536,10,26,4
E3536,1,27,3
E3536,10,28,4
E3536,15,28,4
E3536,10,29,4
E3536,10,45,4
E3536,15,46,3
E3536,20,47,4
E3536,15,50,4
E3536,3,56,3
E3536,10,56,3
E3536,1,132,3
E3536,20,133,4
E3536,5,134,4
E3536,4,142,4
E3536,8,143,4
E3536,10,143,4
E3536,8,145,4
E3536,15,146,5
E3536,20,146,5
E3536,20,151,4
E3536,5,152,3
E3536,10,156,3
E3536,5,157,3
E3536,3,158,3
E3536,10,160,4
E3536,4,161,4
E3536,5,163,4
E3536,1,165,2
E3536,8,166,4
E3536,10,167,4
E3536,10,169,4
E3536,1,171,3
E3536,5,172,3
E3536,3,174,3
E3536,3,174,4
E3536,1,176,3
E3536,1,178,3
E3536,1,180,3
E3536,3,180,3
E3536,10,183,3
E3536,4,184,3
E3536,5,189,3
E3536,20,191,4
E3536,20,192,4
E3536,20,193,4
E3536,20,194,4
E3536,20,199,4
E3536,10,221,3
E3536,15,232,3
E3536,10,245,3
E3536,5,248,3
E3536,5,249,3
E3536,3,252,2
E3536,3,253,3
E3536,3,254,3
E3536,3,255,3
E3536,3,262,3
E3536,1,266,3
E3536,2,270,3
E3536,3,271,4
E3536,3,276,3
E3536,3,281,3
E3536,2,291,3
E3536,3,352,3
E3536,3,356,3
E3536,3,374,3
E3536,20,378,4
E3536,20,382,3
E3536,20,383,3
E3536,20,386,3
E3536,20,389,3
E3536,10,391,3
E3536,20,420,4
E3536,20,421,4
E3536,20,422,3
E3536,10,433,3
E3536,15,442,3
E3536,30,446,4
E3536,4,478,3
E3536,3,479,3
E3536,1,480,2
E3536,2,472,3
E3536,3,475,3
E3536,2,491,3
E3536,1,498,2
E3536,5,535,3
E3536,10,535,3
E3536,5,538,3
E3536,1,601,2
E3536,5,603,2
E3536,5,617,3
E3536,4,657,3
E3536,10,685,3
E3536,5,687,3
E3536,30,711,4
E3536,3,714,3
E3536,5,716,3
E3536,4,717,3
E3536,10,722,3
E3536,10,723,3
E3536,10,724,3
E3536,20,732,3
E3536,4,741,3
E3536,8,742,3
E3536,5,751,3
E3536,1,755,3
E3538,,0,
E3539,,0,
E3542,,0,
E3543,,0,
E3544,,0,
E3550,2,11,3
E3550,5,17,2
E3550,2,47,2
E3550,5,50,2
E3550,3,56,2
E3550,10,151,3
E3550,5,168,2
E3550,8,191,3
E3550,7,193,3
E3550,5,195,3
E3550,10,196,3
E3550,8,197,3
E3550,8,199,3
E3550,10,201,3
E3550,5,202,3
E3550,15,206,3
E3550,8,209,3
E3550,5,210,2
E3550,17,218,3
E3550,12,219,3
E3550,5,222,2
E3550,5,225,3
E3550,5,226,3
E3550,10,229,3
E3550,12,231,3
E3550,17,233,3
E3550,10,235,3
E3550,12,240,3
E3550,5,242,3
E3550,10,243,3
E3550,10,245,3
E3550,12,246,3
E3550,3,247,2
E3550,8,249,3
E3550,8,252,3
E3550,8,253,3
E3550,8,254,3
E3550,1,257,1
E3550,1,260,1
E3550,5,337,3
E3550,12,378,3
E3550,5,430,3
E3550,15,433,3
E3550,5,443,2
E3550,15,450,3
E3550,5,452,3
E3550,8,455,3
E3550,8,457,3
E3550,8,460,3
E3550,2.5,531,1
E3550,2,546,1
E3550,8,572,3
E3550,5,575,3
E3550,5,576,3
E3550,12,584,3
E3550,18,593,3
E3550,15,594,3
E3550,12,595,3
E3550,12,596,3
E3550,12,598,3
E3550,8,600,3
E3550,8,603,3
E3550,8,607,3
E3550,8,608,3
E3550,8,609,3
E3550,8,610,3
E3550,2,618,2
E3550,15,623,3
E3550,8,625,3
E3550,8,650,3
E3550,1,661,2
E3550,8,662,3
E3550,12,712,3
E3550,12,721,3
E3550,12,728,3
E3550,8,729,3
E3550,10,730,3
E3550,12,731,3
E3550,5,745,3
E3550,12,748,3
E3550,5,750,3
E3550,8,751,3
E3550,8,752,3
E3552,,0,
E3567,2,191,2
E3567,2,192,2
E3567,2,378,3
E3567,0.5,479,1
E3567,1,531,2
E3567,2,535,3
E3567,0.5,538,1
E3567,0.8,600,3
E3567,0.8,603,2
E3567,0.8,607,3
E3567,0.8,609,3
E3567,0.3,615,2
E3567,0.5,618,2
E3567,0.5,621,2
E3568,,0,
E3569,,0,
E3570,3,47,3
E3570,1,49,2
E3570,2,50,2
E3570,2,128,2
E3570,3,168,3
E3570,3,378,3
E3570,3,443,3
E3570,3,450,3
E3570,1,483,2
E3570,1,471,2
E3570,1,497,2
E3570,3,531,3
E3570,3,535,3
E3570,3,600,3
E3570,3,603,3
E3570,3,607,3
E3570,3,608,2
E3570,3,609,2
E3570,1,613,3
E3570,1,614,2
E3570,1,615,1
E3570,3,617,3
E3570,3,618,3
E3570,1,621,3
E3570,3,623,3
E3570,3,625,3
E3570,1,648,2
E3570,3,661,3
E3570,3,662,3
E3570,3,671,3
E3570,1,673,3
E3570,1,680,2
E3574,5,191,3
E3574,5,195,3
E3574,21,196,3
E3574,8,197,3
E3574,5,199,3
E3574,5,201,3
E3574,19,218,3
E3574,3,219,3
E3574,10,220,5
E3574,8,221,3
E3574,5,222,3
E3574,8,223,3
E3574,5,224,3
E3574,15,225,3
E3574,2,226,3
E3574,1,228,2
E3574,4,229,3
E3574,8,230,3
E3574,5,231,3
E3574,10,232,3
E3574,15,233,3
E3574,21,235,3
E3574,10,238,3
E3574,10,240,3
E3574,5,241,3
E3574,10,242,3
E3574,8,245,3
E3574,10,246,3
E3574,1,249,3
E3574,15,252,4
E3574,3,254,3
E3574,2,570,3
E3574,2,575,4
E3574,15,580,4
E3574,3,581,3
E3574,3,582,3
E3574,2,588,2
E3574,3,589,4
E3574,3,590,4
E3574,3,591,4
E3579,10,14,3
E3579,15,17,3
E3579,8,18,3
E3579,11,25,3
E3579,16,26,3
E3579,6,28,3
E3579,16,29,3
E3579,11,45,3
E3579,16,47,3
E3579,16,50,3
E3579,15,56,3
E3579,7,124,3
E3579,7,127,2
E3579,1,141,1
E3579,2,143,1
E3579,5,145,3
E3579,16,146,3
E3579,16,151,3
E3579,8,156,3
E3579,5,159,3
E3579,2,169,2
E3579,16,183,3
E3579,2,185,2
E3579,6,189,3
E3579,20,191,3
E3579,20,192,3
E3579,15,193,3
E3579,6,195,3
E3579,20,225,3
E3579,20,232,3
E3579,4,253,3
E3579,11,254,3
E3579,1,260,2
E3579,2,263,3
E3579,2,264,2
E3579,4,269,3
E3579,1,270,2
E3579,4,271,3
E3579,1,349,2
E3579,4,352,3
E3579,2,356,2
E3579,2,358,2
E3579,5,371,2
E3579,1,374,1
E3579,4,375,2
E3579,4,376,2
E3579,16,378,3
E3579,8,382,3
E3579,3,406,2
E3579,1,417,2
E3579,2,431,2
E3579,1,432,2
E3579,16,433,3
E3579,15,442,3
E3579,15,444,3
E3579,20,446,3
E3579,15,447,3
E3579,15,448,3
E3579,3,483,2
E3579,3,475,3
E3579,2,572,2
E3580,4,2,3
E3580,0.5,3,2
E3580,1,6,2
E3580,5,14,3
E3580,0.5,15,1
E3580,0.5,16,1
E3580,3,17,3
E3580,5,18,4
E3580,1,23,3
E3580,2,25,3
E3580,5,26,3
E3580,5,28,3
E3580,3,29,3
E3580,5,30,3
E3580,1,36,3
E3580,3,45,3
E3580,14,47,4
E3580,10,50,3
E3580,5,56,3
E3580,4,127,3
E3580,3,142,3
E3580,0.5,165,1
E3580,2,169,3
E3580,3,174,3
E3580,4.5,268,3
E3580,4,269,3
E3580,0.5,272,1
E3580,7,352,2
E3580,2,358,2
E3580,1,413,2
E3580,15,420,3
E3580,5,421,2
E3580,7,423,3
E3580,7,425,3
E3580,2,427,3
E3580,3,431,3
E3580,7,432,3
E3580,7,433,3
E3580,7,446,3
E3580,7,447,3
E3580,0.5,479,2
E3580,2,483,2
E3580,5.5,572,3
E3580,1,581,2
E3580,0,685,1
E3580,1,710,1
E3585,,0,
E3587,,0,
E3597,,0,
E3599,,0,
E3611,4,17,3
E3611,7,18,3
E3611,7,25,3
E3611,8,26,3
E3611,5,28,3
E3611,6,29,3
E3611,1,30,2
E3611,15,47,3
E3611,15,50,3
E3611,5,56,3
E3611,2,119,3
E3611,0.5,143,2
E3611,6,145,3
E3611,12,146,3
E3611,10,156,3
E3611,3,169,3
E3611,2,376,2
E3611,10,378,3
E3611,2,380,2
E3611,5,413,2
E3611,1,535,2
E3611,6,537,2
E3611,10,538,3
E3626,3.5,600,3
E3626,3.5,603,3
E3626,3.5,609,3
E3626,2.5,617,3
E3626,1,618,2
E3626,1,621,3
E3648,15,46,3
E3648,5,47,3
E3648,8,49,2
E3648,1,50,2
E3648,1,52,2
E3648,3.5,53,3
E3648,7,168,3
E3648,0.5,198,2
E3648,19,442,5
E3648,26,443,5
E3648,26,531,5
E3648,10,532,3
E3648,3,535,2
E3648,8,537,3
E3648,1.5,585,2
E3648,20,601,3
E3648,9,618,5
E3648,8,649,3
E3648,2.5,661,2
E3648,9,671,3
E3650,2,254,3
E3650,8,448,3
E3650,7,572,3
E3650,2,581,2
E3650,1,591,2
E3651,,0,
E3652,0.1,273,1
E3652,4,375,3
E3652,2.8,443,3
E3652,2,455,3
E3652,0.1,462,1
E3652,0.1,463,1
E3652,0.1,480,1
E3652,0.5,488,1
E3652,0.2,496,1
E3652,1,531,2
E3652,2.8,535,3
E3652,2,538,3
E3652,0.2,540,2
E3652,2,602,2
E3652,2.5,603,3
E3652,1.5,604,3
E3652,2.5,607,3
E3652,2.5,609,3
E3652,2,613,3
E3652,0.6,615,3
E3652,2.5,617,3
E3652,2,618,3
E3652,1.5,620,3
E3652,2.5,625,3
E3652,0.6,648,3
E3652,2.5,661,3
E3652,0.9,662,3
E3652,2,671,3
E3652,0.5,673,2
E3652,0.5,684,2
E3659,5,18,4
E3659,15,47,3
E3659,20,50,5
E3659,5,143,5
E3659,4,158,4
E3659,4,160,4
E3659,3,164,3
E3659,3,165,4
E3659,4,166,4
E3659,3,169,4
E3659,3,172,4
E3659,3,262,3
E3659,3,271,3
E3659,3,304,3
E3659,3,352,3
E3659,2,417,4
E3659,10,424,3
E3659,10,442,3
E3659,10,447,3
E3659,4,471,4
E3659,5,472,4
E3659,3,474,4
E3659,3,497,4
E3659,10,535,4
E3673,1,5,3
E3673,3,14,3
E3673,1,16,1
E3673,4,25,3
E3673,4,26,3
E3673,6,29,3
E3673,6,47,3
E3673,5,50,3
E3673,2,124,2
E3673,3,127,3
E3673,2,136,3
E3673,2,143,3
E3673,6,145,3
E3673,6,146,4
E3673,6,151,3
E3673,4,156,3
E3673,2,159,3
E3673,1,165,3
E3673,1,169,3
E3673,2,190,2
E3673,2,196,2
E3673,2,717,3
E3673,2,722,3
E3673,1,747,3
E3673,4,748,3
E3674,0.5,2,3
E3674,0.5,3,3
E3674,4,6,3
E3674,2,8,3
E3674,0.3,10,1
E3674,0.5,12,2
E3674,2,14,1
E3674,0.5,16,3
E3674,0.5,36,3
E3674,0.4,41,2
E3674,0.5,47,3
E3674,4,49,3
E3674,0.5,50,2
E3674,1,125,2
E3674,4,446,3
E3674,2,447,3
E3674,2,448,2
E3674,3,450,3
E3674,4,477,3
E3674,0.4,481,2
E3674,3,535,3
E3674,0.5,538,3
E3674,2,571,3
E3674,2,572,3
E3674,0.5,686,2
E3674,3,710,2
E3691,2.5,47,1
E3691,0.2,49,1
E3691,0.3,337,2
E3691,2.5,450,2
E3691,2.5,600,3
E3691,2.5,603,3
E3691,2.5,607,3
E3691,2.5,609,3
E3691,0.3,620,2
E3691,1,621,3
E3691,2.5,625,3
E3691,1,661,1
E3691,0.5,739,1
E3691,2,740,2
E3691,0.5,752,2
E3713,3.5,28,3
E3713,2,29,2
E3713,2,46,2
E3713,3.5,47,3
E3713,1,50,2
E3713,3,130,3
E3713,1.5,151,3
E3713,0.5,272,2
E3713,1,375,2
E3713,3,378,2
E3713,2.5,446,3
E3713,0.5,480,2
E3713,1,512,2
E3713,3,532,3
E3713,5,535,3
E3722,,0,
E3723,,0,
E3737,,0,
E3767,0.5,2,1
E3767,0.5,15,2
E3767,1,17,2
E3767,2,18,2
E3767,1.5,26,2
E3767,1.5,28,2
E3767,1.5,29,2
E3767,2.5,47,3
E3767,6,50,3
E3767,0.5,52,1
E3767,1.5,127,2
E3767,0.5,134,2
E3767,1,142,2
E3767,0.5,143,1
E3767,1.5,145,2
E3767,6,146,3
E3767,6,151,3
E3767,2,156,2
E3767,0.5,168,2
E3767,0.5,169,2
E3767,1.5,183,2
E3767,1,184,2
E3767,1,263,2
E3767,1,271,2
E3767,0.5,272,1
E3767,0.5,293,2
E3767,0.5,304,1
E3767,0.5,374,1
E3767,0.5,377,2
E3767,2,378,2
E3767,2,420,2
E3767,0.5,443,2
E3767,2,446,2
E3767,0.8,450,2
E3767,0.5,479,2
E3767,0.5,483,2
E3767,0.5,531,2
E3767,2,532,3
E3767,2,535,3
E3767,1.5,538,3
E3767,0.5,600,2
E3767,0.5,602,2
E3767,0.8,603,2
E3767,0.8,607,2
E3767,0.2,611,1
E3767,0.2,615,1
E3767,0.5,621,2
E3767,0.3,625,2
E3767,0.2,648,2
E3767,0.2,661,2
E3767,0.2,662,2
E3767,0.3,672,2
E3767,0.5,684,2
E3767,1,717,2
E3771,,0,
E3788,5,424,4
E3788,3,451,3
E3788,5,520,2
E3788,5,572,3
E3788,10,585,5
E3793,0,2,1
E3793,0,3,1
E3793,0,6,1
E3793,0,12,1
E3793,0.5,16,1
E3793,0.5,18,2
E3793,3,19,3
E3793,4,25,3
E3793,2,31,2
E3793,8,33,3
E3793,4,40,3
E3793,4,46,3
E3793,1.5,47,2
E3793,9,49,3
E3793,9,50,3
E3793,9,125,3
E3793,2,134,2
E3793,4,135,3
E3793,1,142,2
E3793,2,143,3
E3793,2,145,2
E3793,9,146,3
E3793,9,151,3
E3793,5,153,3
E3793,5,156,3
E3793,1,165,2
E3793,0.5,169,1
E3793,8,193,3
E3793,0.5,197,1
E3793,4,238,2
E3793,4,249,3
E3793,0.5,346,2
E3793,8,375,3
E3793,4,376,3
E3793,5,378,3
E3793,1,427,2
E3793,7,433,3
E3793,13,446,3
E3793,6,447,3
E3793,2,476,2
E3793,1,477,2
E3793,2,478,2
E3793,2,479,2
E3793,4,481,3
E3793,8,532,3
E3793,3,535,2
E3793,9,537,3
E3793,6,572,3
E3793,1,658,2
E3793,2,671,3
E3793,1,686,2
E3798,0.5,2,2
E3798,0.5,3,2
E3798,0,12,1
E3798,0.5,16,2
E3798,1,18,2
E3798,3,20,2
E3798,2,28,2
E3798,4,33,3
E3798,0.2,39,1
E3798,4,40,3
E3798,4,44,2
E3798,2,47,2
E3798,4,49,3
E3798,4,50,3
E3798,0.5,124,2
E3798,1,125,2
E3798,5,146,2
E3798,6,151,3
E3798,4,153,3
E3798,4,156,2
E3798,0.2,165,1
E3798,0.3,169,2
E3798,6,189,3
E3798,1,191,2
E3798,1,192,2
E3798,5,193,3
E3798,1,238,2
E3798,2,246,2
E3798,3,248,2
E3798,2,249,2
E3798,0.3,254,2
E3798,1.5,279,2
E3798,6,375,3
E3798,4,378,3
E3798,3,382,2
E3798,4,385,3
E3798,6,423,3
E3798,6,446,3
E3798,1,455,2
E3798,2,480,2
E3798,7,532,3
E3798,3,535,3
E3798,4,537,3
E3798,5,572,3
E3798,0.3,581,1
E3798,0.5,722,2
E3798,1,748,2
E3799,1,13,2
E3799,3,14,3
E3799,1,15,2
E3799,5,17,3
E3799,3,18,3
E3799,5,25,3
E3799,3,26,3
E3799,2,28,3
E3799,3,29,3
E3799,1,37,2
E3799,2,45,3
E3799,6,47,3
E3799,6,50,3
E3799,3,56,3
E3799,3,124,3
E3799,3,127,3
E3799,2,128,3
E3799,1,130,3
E3799,1,134,2
E3799,2,143,3
E3799,3,145,3
E3799,4,146,3
E3799,3,151,3
E3799,5,156,3
E3799,1,170,3
E3799,1,186,2
E3799,3,189,3
E3799,1,190,2
E3799,2,192,2
E3799,2,232,2
E3799,2,243,2
E3799,2,245,2
E3799,1,249,2
E3799,2,253,2
E3799,-1,265,1
E3799,-1,271,1
E3799,1,337,2
E3799,-1,352,1
E3799,1,371,2
E3799,-1,377,1
E3799,7,378,3
E3799,1,380,2
E3799,1,385,2
E3799,1,405,2
E3799,3,406,3
E3799,1,413,2
E3799,3,420,3
E3799,2,427,2
E3799,1,445,2
E3799,7,446,3
E3799,4,471,2
E3799,1,474,2
E3799,2,485,3
E3799,2,494,3
E3799,1,495,2
E3799,1,517,2
E3799,1,519,2
E3799,4,532,3
E3799,1,535,3
E3799,2,537,3
E3799,3,538,3
E3799,3,572,2
E3799,1,581,1
E3799,2,603,2
E3799,3,607,2
E3799,3,608,2
E3799,2,609,2
E3799,3,610,2
E3799,1,617,2
E3799,1,618,2
E3799,3,625,2
E3799,1,672,2
E3799,1,673,2
E3799,1,691,2
E3799,3,717,2
E3799,3,720,2
E3799,1,724,2
E3799,3,726,2
E3799,1,741,1
E3800,,0,
E3801,,0,
E3807,2,8,2
E3807,2,11,2
E3807,1,47,1
E3807,1,218,2
E3807,2,219,2
E3807,1,249,2
E3807,1,250,2
E3807,1,254,3
E3807,1,443,2
E3807,6,450,3
E3807,1,535,2
E3807,1,537,2
E3807,4,572,3
E3807,4,576,3
E3807,1,581,3
E3807,4,585,3
E3807,4,600,3
E3807,4,601,3
E3807,4,602,3
E3807,4,604,3
E3807,4,607,3
E3807,4,609,3
E3807,4,611,3
E3807,2,620,2
E3807,4,621,3
E3807,1,622,3
E3807,1,623,3
E3807,4,625,3
E3807,0.5,661,1
E3807,0.5,671,1
E3807,1,672,2
E3807,1,678,3
E3808,,0,
E3811,,0,
E3813,1,13,2
E3813,3,14,3
E3813,5,17,4
E3813,2,18,3
E3813,3,26,3
E3813,1,28,2
E3813,6,29,3
E3813,1,37,3
E3813,9,47,4
E3813,1,49,2
E3813,4,50,3
E3813,1,139,2
E3813,1,141,2
E3813,1,143,2
E3813,5,146,3
E3813,5,151,4
E3813,3,156,3
E3813,2,189,2
E3813,2,249,3
E3813,1,271,2
E3813,8,378,5
E3813,5,420,3
E3813,1,433,2
E3813,5,446,3
E3813,1,496,2
E3813,2,572,3
E3813,1,673,2
E3813,5,752,3
E3816,15,190,4
E3816,10,192,3
E3816,20,193,4
E3816,1,218,3
E3816,1,249,3
E3816,2,253,3
E3816,5,254,3
E3816,1,266,2
E3816,1,350,2
E3816,1,352,2
E3816,1,359,2
E3816,2,361,3
E3816,3,364,3
E3816,5,367,3
E3816,4,368,4
E3816,1,375,3
E3816,20,378,4
E3816,4,379,4
E3816,5,380,3
E3816,2,385,3
E3816,1,405,3
E3816,4,406,3
E3816,2,407,3
E3816,2,408,3
E3816,1,409,3
E3816,15,412,4
E3816,15,413,5
E3816,1,414,3
E3816,15,420,4
E3816,3,423,3
E3816,5,431,3
E3816,1,604,3
E3816,2,612,3
E3816,2,619,3
E3819,2,47,2
E3819,1,49,1
E3819,1,103,2
E3819,1,127,1
E3819,1,168,2
E3819,1,190,2
E3819,1,191,2
E3819,3,193,3
E3819,2,195,3
E3819,3,203,3
E3819,1,212,3
E3819,1,213,3
E3819,3,215,3
E3819,1,216,3
E3819,0.5,217,2
E3819,3,218,3
E3819,3,219,3
E3819,1,248,3
E3819,1,249,3
E3819,3,254,3
E3819,2,343,2
E3819,2,378,2
E3819,2,422,2
E3819,1,423,2
E3819,1,443,2
E3819,3,450,3
E3819,3,455,3
E3819,1,457,2
E3819,1,531,2
E3819,3,572,3
E3819,3,576,3
E3819,3,581,2
E3819,4,585,3
E3819,4,600,3
E3819,4,602,3
E3819,2,603,2
E3819,4,604,3
E3819,2,605,2
E3819,4,607,3
E3819,3,608,3
E3819,4,609,3
E3819,4,610,3
E3819,2,611,2
E3819,2,618,2
E3819,3,620,3
E3819,4,622,3
E3819,4,623,2
E3819,4,625,3
E3819,1,634,3
E3819,1,636,3
E3819,4,639,3
E3819,1,642,2
E3819,1,652,1
E3819,1,661,2
E3819,2,662,3
E3819,1,669,1
E3819,1,671,1
E3819,1,678,2
E3819,1,688,2
E3819,1,729,2
E3819,3,732,3
E3819,1,744,2
E3823,,0,
E3842,1,52,1
E3842,13,190,5
E3842,10,191,5
E3842,7,192,4
E3842,12,193,5
E3842,2,266,2
E3842,1,352,4
E3842,1,354,3
E3842,1,357,3
E3842,1,359,4
E3842,2,361,4
E3842,5,362,5
E3842,5,367,5
E3842,2,368,4
E3842,12,378,5
E3842,5,385,5
E3842,7,405,4
E3842,3,406,4
E3842,1,408,4
E3842,5,412,5
E3842,12,413,5
E3842,3,414,5
E3842,10,556,4
E3842,2,574,2
E3842,2017,578,3
E3842,3,741,3
E3842,3,751,3
E3842,7,752,3
E3846,1,47,2
E3846,1,49,3
E3846,3,113,3
E3846,3,423,3
E3846,2,443,3
E3846,6,450,3
E3846,0.3,480,1
E3846,1,481,2
E3846,1.5,535,3
E3846,1,571,2
E3846,3,572,3
E3846,1,599,2
E3846,4,600,3
E3846,3,602,3
E3846,4,603,3
E3846,4,604,3
E3846,4,607,3
E3846,2,608,3
E3846,5,609,3
E3846,5,610,3
E3846,0.2,614,1
E3846,1.5,618,3
E3846,3,620,3
E3846,4.5,625,3
E3846,1,654,3
E3846,0.2,658,1
E3846,0.4,661,2
E3846,1,662,3
E3846,1.5,671,3
E3846,1,672,2
E3846,0.4,673,2
E3847,,0,
E3851,,0,
E3852,,0,
E3862,1,47,2
E3862,1,49,2
E3862,1,177,2
E3862,1,218,2
E3862,6,249,3
E3862,5,375,3
E3862,4,423,2
E3862,6,600,3
E3862,4,602,3
E3862,4,604,2
E3862,4,607,3
E3862,4,608,3
E3862,4,609,3
E3862,4,610,3
E3862,4,611,3
E3862,1,618,2
E3862,4,620,3
E3862,4,621,3
E3862,4,623,3
E3862,1,654,3
E3862,1,658,2
E3862,1,671,2
E3862,1,672,2
E3862,1,752,3
E3890,,0,
E3895,0.5,14,1
E3895,1,15,2
E3895,2.3,18,3
E3895,1,23,2
E3895,0.5,26,2
E3895,1,28,3
E3895,1,38,2
E3895,5,47,3
E3895,1,50,3
E3895,0.9,127,3
E3895,1,130,3
E3895,0.3,134,2
E3895,1,142,2
E3895,0.5,145,2
E3895,0.5,146,2
E3895,0.3,159,1
E3895,0.1,165,1
E3895,1,169,3
E3895,1,184,3
E3895,2,192,2
E3895,2,193,2
E3895,1.5,249,2
E3895,1,254,2
E3895,0.1,272,1
E3895,0.3,374,2
E3895,0.5,375,2
E3895,1.8,378,2
E3895,0.5,379,2
E3895,2,420,2
E3895,2,443,3
E3895,3.2,446,2
E3895,0.3,480,2
E3895,0.3,471,2
E3895,0.5,491,2
E3895,2,532,3
E3895,3,535,3
E3895,1,538,1
E3895,2,571,2
E3895,1.7,572,2
E3895,2,609,2
E3895,2,618,3
E3895,0.1,653,1
E3895,2.9,671,3
E3895,1,673,2
E3895,0.3,685,2
E3896,,0,
E3903,1.5,17,3
E3903,1.5,18,3
E3903,1.5,26,3
E3903,1.5,28,3
E3903,1.5,29,3
E3903,1.5,45,3
E3903,3,47,3
E3903,1,56,3
E3903,0.5,62,2
E3903,0.5,65,2
E3903,1,106,3
E3903,0.5,110,2
E3903,1,134,3
E3903,1.5,141,1
E3903,2,142,3
E3903,1,143,1
E3903,1.5,145,3
E3903,3,146,3
E3903,1,147,1
E3903,3,151,3
E3903,3,156,2
E3903,2,169,3
E3903,1,170,3
E3903,3,192,2
E3903,3,193,3
E3903,1,195,2
E3903,0.5,214,2
E3903,1,238,2
E3903,1.5,243,2
E3903,0.5,244,2
E3903,1,246,2
E3903,1,247,2
E3903,1,248,2
E3903,1,249,2
E3903,1,254,2
E3903,1,374,2
E3903,2,375,3
E3903,0.5,376,2
E3903,2,378,3
E3903,1,382,2
E3903,3,390,3
E3903,0.5,394,2
E3903,1,405,2
E3903,1,406,2
E3903,0.5,413,2
E3903,0.5,421,2
E3903,1,433,2
E3903,4,446,3
E3903,1,447,2
E3903,0.5,480,2
E3903,1.5,572,2
E3903,0.5,692,1
E3903,1,707,2
E3903,1,717,2
E3911,2,6,3
E3911,1,15,2
E3911,0.5,16,1
E3911,4,17,3
E3911,2,18,3
E3911,2,25,3
E3911,2,26,3
E3911,2,28,2
E3911,4,29,3
E3911,3,45,3
E3911,5,47,3
E3911,2,49,2
E3911,2,50,2
E3911,0.3,56,2
E3911,2,124,1
E3911,0.5,142,1
E3911,2,145,2
E3911,3,146,2
E3911,6,151,3
E3911,2,156,2
E3911,0.5,169,1
E3911,0.5,183,1
E3911,2,189,2
E3911,6,193,3
E3911,1,248,2
E3911,0.5,249,2
E3911,1,254,2
E3911,4,283,2
E3911,0,303,1
E3911,6,378,3
E3911,0.5,398,1
E3911,1,406,1
E3911,6,420,3
E3911,1,423,1
E3911,6,446,3
E3911,1,492,2
E3911,1,496,2
E3911,1,531,1
E3911,1,532,2
E3911,5,535,3
E3911,3,537,2
E3911,0.5,571,2
E3911,0.5,572,2
E3911,4,597,3
E3911,0.5,657,1
E3911,2,662,2
E3911,1,671,1
E3911,2,710,2
E3911,1,711,2
E3911,1,717,2
E3911,1,747,2
E3911,1,751,2
E3913,3,433,2
E3913,1,443,2
E3913,6,450,5
E3913,2,572,3
E3913,5,576,3
E3913,4,600,3
E3913,4,602,3
E3913,4,603,3
E3913,4,604,3
E3913,4,607,3
E3913,4,609,3
E3913,4,610,3
E3913,4,611,3
E3913,5,611,3
E3913,1,613,2
E3913,1,617,2
E3913,1,618,2
E3913,2,620,2
E3913,2,620,3
